,RecordNo,ActivityType,WaterUse,IrrigationOf,PrimaryIrrigationType,IrrigatedAreaHa,MaxRateLs,VolumeM3,ConsecutiveDayPeriod
0,CRC991516.1,Use Groundwater,Irrigation,Pasture,Border (Strip/Dyke),300.0,130.0,398700.0,31.0
0,CRC991516.1,Use Groundwater,Irrigation,Pasture,Border (Strip/Dyke),300.0,130.0,398700.0,31.0
0,CRC183040,Use Groundwater,Irrigation,Pasture,Spray,280.0,174.0,99188.0,7.0
0,CRC992662.2,Use Groundwater,Irrigation,Cropping,Spray,340.0,210.0,18144.0,1.0
0,CRC992662.2,Use Groundwater,Irrigation,Cropping,Spray,340.0,210.0,18144.0,1.0
0,CRC991516.1,Use Groundwater,Irrigation,Pasture,Border (Strip/Dyke),300.0,130.0,398700.0,31.0
0,CRC991516.1,Use Groundwater,Irrigation,Pasture,Border (Strip/Dyke),300.0,130.0,398700.0,31.0
0,CRC992662.2,Use Groundwater,Irrigation,Cropping,Spray,340.0,210.0,18144.0,1.0
0,CRC172416,Use Groundwater,Irrigation,Pasture,Spray,272.5,139.9,84672.0,7.0
0,CRC172416,Use Groundwater,Irrigation,Pasture,Spray,272.5,139.9,84672.0,7.0
0,CRC183040,Use Groundwater,Irrigation,Pasture,Spray,280.0,174.0,99188.0,7.0
0,CRC180915,Use Groundwater,Irrigation,Pasture,Spray,0.0,112.75,,
0,CRC175729,Use Groundwater,Irrigation,Pasture,Spray,309.0,120.0,10368.0,1.0
0,CRC010010.2,Use Groundwater,Irrigation,Pasture,Spray,117.0,122.5,65696.0,14.0
0,CRC180915,Use Groundwater,Irrigation,Pasture,Spray,0.0,112.75,,
0,CRC010010.2,Use Groundwater,Irrigation,Pasture,Spray,117.0,122.5,65696.0,14.0
0,CRC136449,Use Groundwater,Irrigation,Pasture,Spray,12.74,19.0,1096.0,15.0
0,CRC184950,Use Groundwater,Irrigation,Market Garden,Spray,1.3,4.9,2835.0,7.0
0,CRC180915,Use Groundwater,Irrigation,Pasture,Spray,0.0,112.75,,
0,CRC175729,Use Groundwater,Irrigation,Pasture,Spray,309.0,120.0,10368.0,1.0
0,CRC010010.2,Use Groundwater,Irrigation,Pasture,Spray,117.0,122.5,65696.0,14.0
0,CRC175729,Use Groundwater,Irrigation,Pasture,Spray,309.0,120.0,10368.0,1.0
0,CRC175729,Use Groundwater,Irrigation,Pasture,Spray,309.0,120.0,10368.0,1.0
0,CRC175729,Use Groundwater,Irrigation,Pasture,Spray,309.0,120.0,10368.0,1.0
0,CRC180915,Use Groundwater,Irrigation,Pasture,Spray,0.0,112.75,,
0,CRC010010.2,Use Groundwater,Irrigation,Pasture,Spray,117.0,122.5,65696.0,14.0
0,CRC181211,Use Groundwater,Irrigation,Pasture,Spray,565.0,230.0,266000.0,14.0
0,CRC181211,Use Groundwater,Irrigation,Pasture,Spray,565.0,230.0,266000.0,14.0
0,CRC001038.2,Use Groundwater,Irrigation,Pasture,Spray,458.0,243.0,,
0,CRC031703.1,Use Groundwater,Irrigation,Pasture,Spray,450.0,272.0,,
0,CRC031703.1,Use Groundwater,Irrigation,Pasture,Spray,450.0,272.0,,
0,CRC031703.1,Use Groundwater,Irrigation,Pasture,Spray,450.0,272.0,,
0,CRC031703.1,Use Groundwater,Irrigation,Pasture,Spray,450.0,272.0,,
0,CRC181211,Use Groundwater,Irrigation,Pasture,Spray,565.0,230.0,266000.0,14.0
0,CRC001087.2,Use Groundwater,Irrigation,Pasture,Spray,141.0,45.5,50450.0,14.0
0,CRC001038.2,Use Groundwater,Irrigation,Pasture,Spray,458.0,243.0,,
0,CRC181211,Use Groundwater,Irrigation,Pasture,Spray,565.0,230.0,266000.0,14.0
0,CRC001087.2,Use Groundwater,Irrigation,Pasture,Spray,141.0,45.5,50450.0,14.0
0,CRC001087.2,Use Groundwater,Irrigation,Pasture,Spray,141.0,45.5,50450.0,14.0
0,CRC001087.2,Use Groundwater,Irrigation,Pasture,Spray,141.0,45.5,50450.0,14.0
0,CRC001087.2,Use Groundwater,Irrigation,Pasture,Spray,141.0,45.5,50450.0,14.0
0,CRC001038.2,Use Groundwater,Irrigation,Pasture,Spray,458.0,243.0,,
0,CRC181211,Use Groundwater,Irrigation,Pasture,Spray,565.0,230.0,266000.0,14.0
0,CRC031703.1,Use Groundwater,Irrigation,Pasture,Spray,450.0,272.0,,
0,CRC001038.2,Use Groundwater,Irrigation,Pasture,Spray,458.0,243.0,,
0,CRC001038.2,Use Groundwater,Irrigation,Pasture,Spray,458.0,243.0,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC146631,Use Groundwater,Gravel Extraction/Processing,,,,,,
1,CRC146631,Use Groundwater,Irrigation,Amenity,Spray,26.0,,,
2,CRC146631,Use Groundwater,Potable Supply,,,,,,
0,CRC144496,Use Groundwater,Irrigation,Pasture,Spray,752.0,448.0,298080.0,8.0
0,CRC144496,Use Groundwater,Irrigation,Pasture,Spray,752.0,448.0,298080.0,8.0
0,CRC185512,Use Groundwater,Irrigation,Pasture,Spray,6.0,,,
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC144496,Use Groundwater,Irrigation,Pasture,Spray,752.0,448.0,298080.0,8.0
0,CRC144496,Use Groundwater,Irrigation,Pasture,Spray,752.0,448.0,298080.0,8.0
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC146631,Use Groundwater,Gravel Extraction/Processing,,,,,,
1,CRC146631,Use Groundwater,Irrigation,Amenity,Spray,26.0,,,
2,CRC146631,Use Groundwater,Potable Supply,,,,,,
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC146631,Use Groundwater,Gravel Extraction/Processing,,,,,,
1,CRC146631,Use Groundwater,Irrigation,Amenity,Spray,26.0,,,
2,CRC146631,Use Groundwater,Potable Supply,,,,,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC146631,Use Groundwater,Gravel Extraction/Processing,,,,,,
1,CRC146631,Use Groundwater,Irrigation,Amenity,Spray,26.0,,,
2,CRC146631,Use Groundwater,Potable Supply,,,,,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC131951,Use Groundwater,Irrigation,Pasture,Spray,180.0,105.0,9072.0,1.0
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC131951,Use Groundwater,Irrigation,Pasture,Spray,180.0,105.0,9072.0,1.0
0,CRC146631,Use Groundwater,Gravel Extraction/Processing,,,,,,
1,CRC146631,Use Groundwater,Irrigation,Amenity,Spray,26.0,,,
2,CRC146631,Use Groundwater,Potable Supply,,,,,,
0,CRC131951,Use Groundwater,Irrigation,Pasture,Spray,180.0,105.0,9072.0,1.0
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC131951,Use Groundwater,Irrigation,Pasture,Spray,180.0,105.0,9072.0,1.0
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC131951,Use Groundwater,Irrigation,Pasture,Spray,180.0,105.0,9072.0,1.0
0,CRC144496,Use Groundwater,Irrigation,Pasture,Spray,752.0,448.0,298080.0,8.0
0,CRC141099,Use Groundwater,Irrigation,Pasture,Spray,241.0,184.9,216000.0,12.0
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC111724,Use Groundwater,Irrigation,Pasture,Spray,200.0,151.0,,
0,CRC144496,Use Groundwater,Irrigation,Pasture,Spray,752.0,448.0,298080.0,8.0
0,CRC165518,Use Groundwater,Irrigation,Pasture,Spray,230.0,148.0,1349637.0,150.0
0,CRC174185,Use Groundwater,Irrigation,Pasture,Spray,340.0,180.0,15552.0,1.0
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC165518,Use Groundwater,Irrigation,Pasture,Spray,230.0,148.0,1349637.0,150.0
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC152401,Use Groundwater,Irrigation,Pasture,Spray,350.0,,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC165518,Use Groundwater,Irrigation,Pasture,Spray,230.0,148.0,1349637.0,150.0
0,CRC174185,Use Groundwater,Irrigation,Pasture,Spray,340.0,180.0,15552.0,1.0
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC174185,Use Groundwater,Irrigation,Pasture,Spray,340.0,180.0,15552.0,1.0
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC174185,Use Groundwater,Irrigation,Pasture,Spray,340.0,180.0,15552.0,1.0
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC165518,Use Groundwater,Irrigation,Pasture,Spray,230.0,148.0,1349637.0,150.0
0,CRC165518,Use Groundwater,Irrigation,Pasture,Spray,230.0,148.0,1349637.0,150.0
0,CRC152401,Use Groundwater,Irrigation,Pasture,Spray,350.0,,,
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC152401,Use Groundwater,Irrigation,Pasture,Spray,350.0,,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC175045,Use Groundwater,Public Water Supply,,,,300.0,,
0,CRC152401,Use Groundwater,Irrigation,Pasture,Spray,350.0,,,
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC152401,Use Groundwater,Irrigation,Pasture,Spray,350.0,,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC175045,Use Groundwater,Public Water Supply,,,,300.0,,
0,CRC175045,Use Groundwater,Public Water Supply,,,,300.0,,
0,CRC174185,Use Groundwater,Irrigation,Pasture,Spray,340.0,180.0,15552.0,1.0
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC175045,Use Groundwater,Public Water Supply,,,,300.0,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC161718,Use Groundwater,Irrigation,Pasture,Spray,0.0,130.5,,
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC175045,Use Groundwater,Public Water Supply,,,,300.0,,
0,CRC172818,Use Groundwater,Irrigation,Pasture,Spray,277.0,215.0,,
0,CRC173256,Use Groundwater,Irrigation,Pasture,Spray,433.0,305.0,24156.0,1.0
0,CRC001189,Use Groundwater,Irrigation,Cropping,Spray,324.0,174.0,,
0,CRC010056.1,Use Groundwater,Irrigation,Pasture,Spray,279.93,160.0,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC010056.1,Use Groundwater,Irrigation,Pasture,Spray,279.93,160.0,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC001189,Use Groundwater,Irrigation,Cropping,Spray,324.0,174.0,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC000874,Use Groundwater,Irrigation,Pasture,Spray,240.0,120.0,,
0,CRC001398.1,Use Groundwater,Irrigation,Pasture,Spray,273.0,158.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC000968,Use Groundwater,Irrigation,Cropping,Spray,252.0,167.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC131607,Use Groundwater,Irrigation,Pasture,Spray,190.0,110.0,9504.0,1.0
0,CRC131607,Use Groundwater,Irrigation,Pasture,Spray,190.0,110.0,9504.0,1.0
0,CRC001398.1,Use Groundwater,Irrigation,Pasture,Spray,273.0,158.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC185599,Use Groundwater,Aquaculture,,,,,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC000602.2,Use Groundwater,Irrigation,Pasture,Spray,79.4,48.0,55642.0,14.0
0,CRC000682.3,Use Groundwater,Irrigation,Pasture,Spray,256.2,130.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC012055,Use Groundwater,Manufacturing - Food Products,,,,30.0,750.0,7.0
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC000682.3,Use Groundwater,Irrigation,Pasture,Spray,256.2,130.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC000874,Use Groundwater,Irrigation,Pasture,Spray,240.0,120.0,,
0,CRC131607,Use Groundwater,Irrigation,Pasture,Spray,190.0,110.0,9504.0,1.0
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC010014.1,Use Groundwater,Irrigation,Pasture,Spray,76.0,45.0,,
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC010014.1,Use Groundwater,Irrigation,Pasture,Spray,76.0,45.0,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC131607,Use Groundwater,Irrigation,Pasture,Spray,190.0,110.0,9504.0,1.0
0,CRC131607,Use Groundwater,Irrigation,Pasture,Spray,190.0,110.0,9504.0,1.0
0,CRC182809,Use Groundwater,Irrigation,Pasture,Spray,290.0,188.0,,
0,CRC181738,Use Groundwater,Irrigation,Pasture,Spray,479.0,270.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC000968,Use Groundwater,Irrigation,Cropping,Spray,252.0,167.0,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC010301.1,Use Groundwater,Irrigation,Pasture,Spray,247.0,120.0,,
0,CRC176379,Use Groundwater,Irrigation,Pasture,Spray,336.0,233.4,,
0,CRC000602.2,Use Groundwater,Irrigation,Pasture,Spray,79.4,48.0,55642.0,14.0
0,CRC011111.1,Use Groundwater,Irrigation,Pasture,Spray,44.3,18.0,,
0,CRC011500.2,Use Groundwater,Irrigation,Pasture,Spray,180.75,109.0,,
0,CRC011296,Use Groundwater,Irrigation,Pasture,Spray - Gun,280.0,111.0,,
0,CRC010900,Use Groundwater,Public Water Supply,,,,50.0,,
0,CRC011065.1,Use Groundwater,Irrigation,Pasture,Spray,207.0,106.0,9158.0,1.0
0,CRC011815.4,Use Groundwater,Irrigation,Pasture,Spray,126.0,55.0,95634.0,21.0
0,CRC010914,Use Groundwater,Irrigation,Pasture,Spray,355.0,142.5,,
0,CRC941263.2,Use Groundwater,Irrigation,Pasture,Spray,32.0,,,
0,CRC011111.1,Use Groundwater,Irrigation,Pasture,Spray,44.3,18.0,,
0,CRC011072,Use Groundwater,Irrigation,Pasture,Spray,190.0,50.0,,
0,CRC010389.3,Use Groundwater,Irrigation,Pasture,Spray,159.8,104.0,,
0,CRC011500.2,Use Groundwater,Irrigation,Pasture,Spray,180.75,109.0,,
0,CRC010914,Use Groundwater,Irrigation,Pasture,Spray,355.0,142.5,,
0,CRC010914,Use Groundwater,Irrigation,Pasture,Spray,355.0,142.5,,
0,CRC011111.1,Use Groundwater,Irrigation,Pasture,Spray,44.3,18.0,,
0,CRC011065.1,Use Groundwater,Irrigation,Pasture,Spray,207.0,106.0,9158.0,1.0
0,CRC010914,Use Groundwater,Irrigation,Pasture,Spray,355.0,142.5,,
0,CRC010389.3,Use Groundwater,Irrigation,Pasture,Spray,159.8,104.0,,
0,CRC011296,Use Groundwater,Irrigation,Pasture,Spray - Gun,280.0,111.0,,
0,CRC011815.4,Use Groundwater,Irrigation,Pasture,Spray,126.0,55.0,95634.0,21.0
0,CRC010900,Use Groundwater,Public Water Supply,,,,50.0,,
0,CRC011111.1,Use Groundwater,Irrigation,Pasture,Spray,44.3,18.0,,
0,CRC011072,Use Groundwater,Irrigation,Pasture,Spray,190.0,50.0,,
0,CRC183290,Use Groundwater,Irrigation,Pasture,Spray,71.3,43.0,,
0,CRC183290,Use Groundwater,Irrigation,Pasture,Spray,71.3,43.0,,
0,CRC183290,Use Groundwater,Irrigation,Pasture,Spray,71.3,43.0,,
0,CRC134750,Use Groundwater,Irrigation,Pasture,Spray - Gun,255.0,95.0,,
0,CRC050817.1,Use Groundwater,Irrigation,Pasture,Spray,374.0,184.0,130900.0,7.0
0,CRC011678,Use Groundwater,De-watering - Long-Term,,,,120.0,,
1,CRC011678,Use Groundwater,Irrigation,Pasture,Spray,0.0,20.0,795.0,1.0
0,CRC050817.1,Use Groundwater,Irrigation,Pasture,Spray,374.0,184.0,130900.0,7.0
0,CRC134750,Use Groundwater,Irrigation,Pasture,Spray - Gun,255.0,95.0,,
0,CRC134750,Use Groundwater,Irrigation,Pasture,Spray - Gun,255.0,95.0,,
0,CRC050817.1,Use Groundwater,Irrigation,Pasture,Spray,374.0,184.0,130900.0,7.0
0,CRC050817.1,Use Groundwater,Irrigation,Pasture,Spray,374.0,184.0,130900.0,7.0
0,CRC010350.3,Use Groundwater,Irrigation,Pasture,Spray,517.0,299.0,,
0,CRC010350.3,Use Groundwater,Irrigation,Pasture,Spray,517.0,299.0,,
0,CRC011678,Use Groundwater,De-watering - Long-Term,,,,120.0,,
1,CRC011678,Use Groundwater,Irrigation,Pasture,Spray,0.0,20.0,795.0,1.0
0,CRC134750,Use Groundwater,Irrigation,Pasture,Spray - Gun,255.0,95.0,,
0,CRC011678,Use Groundwater,De-watering - Long-Term,,,,120.0,,
1,CRC011678,Use Groundwater,Irrigation,Pasture,Spray,0.0,20.0,795.0,1.0
0,CRC050817.1,Use Groundwater,Irrigation,Pasture,Spray,374.0,184.0,130900.0,7.0
0,CRC010350.3,Use Groundwater,Irrigation,Pasture,Spray,517.0,299.0,,
0,CRC134750,Use Groundwater,Irrigation,Pasture,Spray - Gun,255.0,95.0,,
0,CRC010350.3,Use Groundwater,Irrigation,Pasture,Spray,517.0,299.0,,
0,CRC010350.3,Use Groundwater,Irrigation,Pasture,Spray,517.0,299.0,,
0,CRC050817.1,Use Groundwater,Irrigation,Pasture,Spray,374.0,184.0,130900.0,7.0
0,CRC011678,Use Groundwater,De-watering - Long-Term,,,,120.0,,
1,CRC011678,Use Groundwater,Irrigation,Pasture,Spray,0.0,20.0,795.0,1.0
0,CRC011678,Use Groundwater,De-watering - Long-Term,,,,120.0,,
1,CRC011678,Use Groundwater,Irrigation,Pasture,Spray,0.0,20.0,795.0,1.0
0,CRC010350.3,Use Groundwater,Irrigation,Pasture,Spray,517.0,299.0,,
0,CRC134750,Use Groundwater,Irrigation,Pasture,Spray - Gun,255.0,95.0,,
0,CRC011678,Use Groundwater,De-watering - Long-Term,,,,120.0,,
1,CRC011678,Use Groundwater,Irrigation,Pasture,Spray,0.0,20.0,795.0,1.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC020321.2,Use Groundwater,Irrigation,Pasture,Spray,705.0,219.0,108799.0,6.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC020321.2,Use Groundwater,Irrigation,Pasture,Spray,705.0,219.0,108799.0,6.0
0,CRC020321.2,Use Groundwater,Irrigation,Pasture,Spray,705.0,219.0,108799.0,6.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC020321.2,Use Groundwater,Irrigation,Pasture,Spray,705.0,219.0,108799.0,6.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC020321.2,Use Groundwater,Irrigation,Pasture,Spray,705.0,219.0,108799.0,6.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC147332,Use Groundwater,Irrigation,Pasture,Spray,428.0,256.0,21774.0,1.0
0,CRC020321.2,Use Groundwater,Irrigation,Pasture,Spray,705.0,219.0,108799.0,6.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
0,CRC167644,Use Groundwater,Public Water Supply,,,,123.0,59293.0,7.0
